"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"C11",-0.486401709203312,0.0480845825982163,1.33798967261332,-0.0626091067540116,-0.286997121573225,-0.881483940842181,-0.240814383542995,0.629117875842699,0.458010434278782,0.101467423569202,0.0240441601821765,-0.736447732436539,-0.0115410747949354,-0.30300011889316,0.155659562319229,-0.269099026176678,0.0094992832905298,0.540938302754611,0.151984106018826,-0.601841431121517,-0.612172696996301,-0.489947974469053,0.428339874637641,0.607879940345498,-0.0364383026240167,-0.2649981267739,-0.1409681370296,-0.309221184218357,0.709659419350199,-0.282018297975246,0.537323137558362,0.524961723802278,0.974389131276561,0.0838174596146416,0.571193624225437,-0.615010580444595,0.30945720329257,-0.513797087957389,0.458653415349674,0.884876230239167,-0.437309287777123,-0.542750860415677,0.70668926111158,-0.068928208046214,-0.714293393617555,0.524050304272822,0.263839056235969,-0.170200435252069,0.377701920734667,0.429369375790829
"C12",-0.369944403108795,0.157922981203567,-0.160771654571886,-0.213791457121759,-0.159039639300357,-0.0660889101267185,0.590154078142297,0.0486492730830237,-1.87674853455608,-0.504020903527718,-0.540058295487205,-0.205939860292489,-0.101463238672489,0.129019672258743,-0.540597295830542,-0.0471981619298013,-0.00403974544033492,-0.623131306471688,-0.497584460043702,-0.566503604083061,-0.0967526477646748,-0.0192668902592777,-0.0190840807097772,1.15251504385809,0.207701041834587,-0.214458465832154,-0.623113544620607,-0.333425022541239,0.112563833746285,0.0227935625085778,-0.268121329802411,0.0211626796329732,-0.472802913676684,0.355444332214381,-0.23944707732374,0.301639463887142,0.353546780667469,0.849477182387464,0.535339795230358,0.0857959458043045,0.802361897208334,-0.654867932830317,0.304982461983918,-0.0810998064596739,0.264198190370988,0.672486355388482,0.0448608613474295,-0.905026132472807,0.159739209545012,0.252109541531013
"C13",0.97075862190953,0.76951470958486,0.746112508565823,0.664592945521353,0.481398211258825,-0.642105774044822,-0.559121244742673,-0.241272482709333,-1.37271512392628,1.45672188904203,1.00947446741323,-0.726768997443648,0.877932749111377,-0.123215072771951,-0.523104324862938,-0.737918730921774,0.31531500941775,0.756748646458414,-1.18683193530212,-0.543775020620404,1.67719994067665,0.621658649057583,0.111273921003342,-0.41567500238323,-0.685598151537148,1.10730906636867,-0.343427698287435,-0.533850647582316,-0.812202095551199,0.918802362373424,-1.35084323848446,-1.08900689067295,-0.598843331490215,-1.41666062867991,1.57604285116113,-0.622069383804514,0.203390898202539,0.0167913035777813,-0.457949998065632,-0.614483984856333,0.755412125416152,0.0186562233589198,-0.266522087010284,0.187182609427397,-0.174527179500262,-0.273491584464539,0.235900488798492,-0.496424621862798,-0.215737200026847,0.139508137948876
"C14",-0.197275318620698,0.624368064056847,0.0444682992595763,0.3208861558583,0.287123261876838,-0.187121695511524,0.332090428130468,0.270207345762421,-0.213191375156728,-0.432001197482529,-0.797334132150478,-0.386859684914373,-0.294420315275037,-0.458684325355502,-0.708775943812533,0.68898431254511,0.0769164364364708,0.417973632352633,-1.0287734012293,-0.44665249553164,0.233700750767887,-0.636799067047424,-0.169113243787428,0.0922823277898688,0.165651650176982,-0.0114733249831356,0.40230406403459,-0.147400661720558,0.879017119642054,0.0112686302108415,0.572695804290769,0.36367927646433,-0.0542746340318101,0.624712961649628,0.933912527537823,-0.987499144938722,-0.148505294647347,-0.112403401464287,-0.16919463676884,-0.565351259727154,-0.207562941876541,0.00451456144099902,-0.0612558575134702,0.285652118301284,0.386972548234817,-0.458051578186379,0.604353265398945,0.0773871693553942,0.150174748464375,1.04624348383155
"C15",-0.464015464694626,0.0993191525593105,0.00461264210750614,-0.751846631758834,-0.0379833830320969,0.443290772609402,0.418330913444201,0.0091745996358789,-0.350046872654486,0.648782207487991,-1.07888551753537,-0.0671323903614588,-0.279550443537174,-0.62470044348358,0.0130297895951502,0.0248071452042128,-0.0213509551238357,-0.252820627546181,-0.47714287183785,0.586429230659897,0.783939785790016,0.114233695671687,1.07649517422466,1.30138926690544,-0.690628586522029,-0.197516422291884,-0.405768951854648,-0.997412620635052,0.26838271614744,0.474524059598259,-1.30476855862153,-0.0627854180212199,0.352764572443103,0.136650964043103,0.513982658879617,-0.635120369861512,-0.233673118290213,0.349710272162425,0.801270794477075,-0.335774270755633,0.477887529202731,-0.0936819823871291,0.229083255694113,0.0677987095208518,-0.151199399160123,0.3647259037835,0.791044851534147,-0.520947371234957,-0.93372776942924,-0.123295829928087
"C16",1.0116054472831,-0.388138764467952,-0.806020303595256,-0.366849303692774,0.8195419094284,0.197958640010206,0.0729524542622348,-0.239539573643033,0.566536722363718,-0.271020343730674,0.121231330817378,-0.25605620090329,0.344017317955154,0.556159183627173,-0.563998190341077,-0.0332692600612956,-0.0282147780043035,-1.0621349715195,0.902780493345987,-0.86823011935518,-0.372184002305781,-0.659211466933657,-1.0680188330686,0.673131916602439,-0.493640593706572,0.620262605809999,-0.0413324945931446,0.809286174213076,-0.142102303028909,-0.677729442763256,-1.32572713000658,-0.890411790577437,-0.123084991669889,0.375186858946791,0.448805140797676,-0.201925888271072,-0.307345839004092,-0.840075599181002,-0.704275573808174,0.183742134933238,0.296820578593295,0.160120999765877,-0.126106411673987,0.930512793009931,0.473029456488741,0.0212764170063715,-1.05157871199683,0.327147901362724,0.0962757757716801,-0.0146532771716902
"C17",0.652822013170995,-0.810555093999394,0.373567117055601,-0.830024484210526,1.07629539205455,-0.521757657945272,0.275427968459943,-0.633482792893174,-0.498613901644476,0.715744763312316,0.0495942091811319,0.0703025139606733,-0.433410264613774,-0.414343607793186,0.252226689528712,-0.689742492735532,0.263334822161096,-0.230381411660449,-1.40226397403746,-0.281514320550814,0.84362544515139,0.217348236180545,0.867419861730047,-2.06057430935353,0.432947089130405,0.544174391484107,-0.459834240037242,-0.387244145424952,-3.25115986816471,0.105055761460777,-0.487148032619998,-0.235774402183121,0.21822447261434,-3.9876065451594,0.815784107319277,-0.0353796383155854,-1.24386547777711,-0.828117835535972,0.928922241174951,-0.532565933715165,-0.733099676583162,1.19265848411873,0.843141053678239,-1.00833935005594,-0.384643564996139,-0.0239483106237007,0.39730580531054,-1.17069783973048,-0.744222410236595,1.14295277597166
"C18",1.02805513351904,-0.714840785461578,-0.867044790293684,0.332041113929024,-0.139861382623076,0.195111164071823,0.138963147617605,0.336608825705308,0.0486026547250567,-0.815247668274985,-0.33242979832454,-0.340416367908727,-0.0734849644552707,2.05750800050528,0.347740493110629,0.503990586059448,-0.125610953585736,-0.493642978153839,1.03800590126435,0.320616726479092,-0.190101152235947,-0.206137656051401,-1.25957884895835,1.12560483957549,-0.822777931194277,-0.700482989103687,-0.330996610760798,-0.629438551423583,2.37752552005132,-0.20455525691389,0.519237192481298,-0.546535643006229,-0.0601296666878745,1.02968865109895,-0.347090966419292,-0.317081868932845,0.308321567325193,0.0832257555738919,-0.371417648778457,0.101994684699722,0.774268794353646,-0.0801311791032783,-0.118746029667716,1.74673296875562,0.343561000746205,-0.382946590543058,-0.199666286834246,-0.381988790860469,1.39584025223185,-0.947981665522512
"C19",-0.395476015666699,0.938712434149144,-0.10680840081751,0.251279818465001,-1.19076954577096,0.214045653010823,-0.00322381590035326,1.36498093083736,-0.505866559867327,0.1632809614557,-0.211111962479997,0.445268931106895,-0.776539659766146,0.171132356825594,0.154598132135777,-0.149282061242577,1.29141247128577,-0.0701861394106282,0.0452585656724744,0.382947246361909,0.237432617839302,0.00664763052011918,0.0533117692254335,1.84319762749076,-0.455909321462724,-0.412013977722548,0.316179203954329,0.430030743993092,1.20802021437104,-0.594884342530931,0.204692632278286,-0.47783395540987,0.640799224645295,1.87858608647466,-0.818600876694533,-0.4722971315429,0.80552711306005,-0.203174092438475,-0.632914891728339,-0.99495527102399,0.399074968481535,0.608784015146733,-0.594659264251171,-0.0919272892275067,-0.818204108993049,0.523032345268508,0.847736620045641,-0.712182072032377,0.615761444797267,0.328378916601872
"C20",-0.265357198356752,0.365868652438694,-0.866543695683325,0.612343520796773,0.460359871342979,0.456244090845533,0.890335118627556,-0.34985063424928,-0.503054796056696,-0.258777719758123,0.0096376855350137,0.0345080972306989,0.0300967909409255,-0.635141017074762,-0.0626159370137144,0.447788028078726,-1.03478599039633,-0.161618806748657,-0.739612150098635,0.147931764093888,-0.507134812424306,0.0753666503047238,1.06289673934021,-0.251979842856477,-0.472635874459725,0.24209295371239,0.462375402112628,-1.27475500312397,-0.691004559854776,-1.23025023634147,-0.285195456547966,-0.0793183504098525,0.493394521961446,-0.15982927446859,-1.33944053854241,-0.4706847981166,-0.396540566922146,0.0488142386300834,0.858937304654074,0.382633679049249,0.415792617441978,-0.695296049124582,0.508353178143699,-0.434061429656417,0.0896118286862169,-0.143498691661694,0.259498202402471,0.132673516210685,-0.422174481116258,1.19194817346952
"C21",0.261252391405253,0.111160434316484,0.0968547904471834,-0.0351392290312952,0.0842086831248941,0.18303514626917,0.836664141799068,0.025652247867445,0.810631569285042,-0.272884873486886,-0.413998960410492,-0.488652287532609,0.918505140287829,-0.281363032310926,0.61089269665647,-0.730187453499547,-0.706210944578209,0.113465740010293,0.100719390717948,-0.455549963351641,0.917750356342394,-0.00664087626976332,-1.06106514005663,-0.539280445527896,0.288128299068878,0.802575357577466,-1.22352961697169,-1.23284269547852,0.555813339272753,0.628764585348027,0.46279983107319,-1.16638117839404,0.685166521441913,0.43200222090614,1.19958362994941,-0.524547604348553,0.295678343859246,0.355810724012352,0.0985321621105625,0.319068506225134,1.16058308691998,0.604460106395616,0.819334036689915,0.129820743259844,0.218698607984836,0.647906749626896,0.305703196552008,-0.62013525509947,-0.433934704819836,-0.481500353426401
"C22",0.168918329986267,0.772398234596105,-0.133688227564747,0.423408469949393,0.899252200528379,-0.268322759141793,-0.129682690571475,2.06710430721918,0.477001604786709,-0.3265867589212,0.367072621260768,-1.14646867313656,-1.29850242988115,1.12423406148941,-0.102399476566198,-0.363763508965752,0.322118852345628,0.796616647571408,-0.190921451210707,0.318393142537748,-0.78836600058039,0.524004622698758,1.11289779931964,-0.958717733186449,0.654900299083501,0.149127717666493,-0.690112587792479,0.186696455691581,-1.00023999278624,0.135952718580476,0.537645757540673,0.0127742690784121,0.827682194227645,-2.54935274004816,0.209030383202559,1.54858079697391,-0.625788265077886,-0.680389890055084,0.856785265490529,0.824911347233593,-0.634586110418927,0.742852220656827,0.630489828626223,0.517811604268228,-0.348951237436426,-0.369865503632194,-0.014176179532732,1.07046069363713,0.0877037102726398,-0.921711801697489
"C23",0.193167429612352,0.482558075150646,-0.597045388436737,-0.668016033702794,0.360915973588994,-1.06744978636565,-0.81853006553453,-0.285658150912052,-0.39031608945509,0.676573676917746,1.23448168617517,0.347936425210639,-0.396905470522688,-0.519678015065906,0.0823637109805908,-0.0966209025717449,0.762211584333974,0.308236446572401,-0.359978590892602,0.144587326582225,-0.323182605739852,0.457074346228517,-0.0417843279824903,-1.00347524587016,-0.295806859799715,0.0106866267018176,-0.0611087350510265,-0.536320814428147,-1.87533563575069,0.0976890630923104,-0.492639868634825,-0.17126789485463,0.242296902173316,-1.19315142875049,0.285722906990017,-0.66207437604311,-0.38431052760914,-0.54320273108339,0.176920881112501,0.475146679084581,-0.00620910476326017,-0.0061765880811185,1.15433945899408,-0.363347475739801,0.0937637841377166,0.0997703518515214,0.926148106534033,-1.27477198158829,-0.485527382300293,-0.106550474437351
"C24",0.382702157123047,0.152885265849076,0.808690477713965,-0.239541271892953,-0.374051267358515,0.209159480281101,-0.0331123234718722,-0.00541925518031447,-1.03455813527874,0.402384762861655,-0.215076359542592,0.862035089002974,-1.0022497290507,0.184842439195152,0.339246184804167,-0.0837300198273486,1.5147140261046,-0.244926762479288,0.114400756332505,0.601758863875114,0.0786406635460425,0.714933023262298,-0.784682507910566,-1.09624654995577,0.599192648479611,-0.496882103261826,0.297060603318979,0.155713796169092,-0.50455964311941,-0.00933873365817309,2.23010862167124,0.283139770320697,0.144147765369137,0.259185374108872,-0.677693383917371,-0.555186096258406,-0.824854547995599,0.238425910126854,-0.269201543330839,-0.708029993095936,-0.0760879416049582,-0.205108985226832,-1.07182035598626,0.0164949035861994,-0.282630002417786,0.226361448728012,0.305507095756455,0.581909761788084,-0.0157152386597245,1.42728087146288
"C25",0.502931620625481,-0.151418002257409,0.684654590801382,-1.19955658194942,0.286727066456142,-0.454432348536273,1.05743685622164,-0.171223562240179,-0.162853765176909,0.468493460489548,0.603494917363667,-1.06750508133931,-1.07757545735616,-0.794894037631636,-0.570540455801855,-0.484970035409752,-0.303554580223485,-0.414602640914148,-0.258509416756924,0.299727372432945,0.326711192568509,0.480340131762164,1.51312766647606,-0.322494151087076,0.769743100064378,-0.243501479212596,-0.235238843335728,0.998610349722427,-1.41170241951576,-0.317164204071224,-0.13645592621154,-0.209779778238102,-0.481468227788764,-1.02952193829729,0.320587335404834,0.177888558292557,-0.411923506730363,-0.218899943837013,1.40932892143885,0.599047205875775,0.694557326007275,-0.205258256721375,-0.195140084275914,-0.218208823785857,0.601761266860446,-0.361714904670211,0.616889483768959,-0.486983330902872,-1.23758875809716,-0.3520022637709
"C26",-0.258494062072859,0.645583002661581,0.308413382776764,1.08790530349644,-0.330839478604939,0.158965911763194,-0.387403412584221,-0.215044500604933,-0.0782813349448771,0.111284602485597,-1.61150343914783,-0.381316857471715,1.09597770215161,0.07085080559546,-0.792749844041342,-0.202447578380606,-0.14004920354233,0.135433533084743,0.111040703828289,-0.0214517917343046,-0.619979160447614,0.49914870414287,-0.19433462991363,0.26362634078527,-0.587499659238137,-0.590864495641522,-0.0253291779703621,-0.727874036135858,1.34238874058304,-0.238984685798781,0.464296371995351,0.613116007049404,0.461400558610511,0.556446864762324,-0.872587202461173,-0.430113879868019,0.67395659960773,-0.372787606864026,-0.964650524970339,0.230320965658696,-0.0888411044193465,0.311121282016487,-0.497857172250914,0.164400748662386,-0.881181789736189,-0.706482135152514,-0.272808223158725,0.150966501471809,0.91773584141348,-0.0791089655631902
"C27",1.38942303865773,-1.02007604593978,-0.402107924925808,-0.620407496947092,1.9641460184076,0.981513273960091,-0.54718956457882,0.430302307206589,1.09562186443686,-0.0714473314482128,0.64233871473837,-1.7691906781445,-0.328657156111021,1.16062792899775,0.385385620356847,0.39019356216694,0.192882103850165,0.564913968905637,0.880204284635314,0.152585438206557,-0.234487416391193,-0.145594644008347,0.165457522094297,-0.908804568555621,0.523971319519048,0.491520879724517,0.495003930114104,-0.675708558210603,-1.26940970437112,-0.591749348787689,-0.28421404300283,0.633467697836869,-1.03067684054896,-0.362546312467165,0.383602921664958,0.807608705055999,-0.632616825624192,-0.115853094152528,-1.2085842103722,-0.863207578267605,-0.725025311898269,-0.153980588654123,-0.50991330093075,-0.439332242719616,0.395742680956614,-0.517016493551801,-0.883138038395667,-1.02167603094491,-0.164922521226803,0.183283286802566
"C28",-0.242793446597624,0.718797154302682,-1.02784398679267,0.176775381798827,-1.33804285080723,-0.0747684380618347,1.36859014425617,-0.125466142410779,-0.601856019085245,-0.261258407341403,-0.322136958167677,0.80070858003216,-0.279869063897935,0.482596124595479,0.445054085200983,-0.769471775610687,-0.351595647008811,0.495276622795849,-0.704472704749852,-0.0731389657906977,0.657895062167637,0.543458796299604,0.0657286309554553,0.943242427934327,-0.654106830302364,0.567688564008913,-0.322549532329135,-0.553974347632377,0.372435338645612,0.829778800511748,-0.0950965070059104,-0.296421009264158,0.0612627848987849,1.57875527432055,0.36075645087799,-0.387516414121009,0.777739710167591,0.717940408632347,-0.298894416968878,1.12736893737798,0.337629547138924,0.137129770500429,-0.421569969187147,0.099453180597186,0.0899333788036339,1.21566593931722,-1.23451930253466,-0.023965495036437,0.260887657166086,0.286495878900904
"C29",-0.432816093896356,-0.203931398769157,-0.562751448553429,-0.81182213715941,-0.411246768913314,-0.592505963289319,0.190419920653875,-0.130230402617291,0.687587455722307,0.200478575173926,0.10773477506622,0.293512539298414,0.273387843617785,-1.1514408338306,0.020277538126133,0.0923572581064852,-0.31685665949292,0.435829016386801,-0.872114953704307,-0.583750985671158,-0.358556713938323,-0.563738847394087,0.416899965993131,-0.286347327318888,-0.131264114178773,0.269917204186606,-0.796593564385078,0.0622752469388696,-0.642962353793182,0.543787078789628,-0.800462135886444,0.104726536713697,-0.898512251202186,-0.640408881189758,0.0368718889844976,-0.704839497742197,1.51066881171125,-0.0390760146717087,0.933655192796379,0.36986177695777,0.138084509140864,-0.352647220158036,0.293256659622706,-0.592266524527096,0.773881487217766,-0.434565967680379,0.5187169453935,0.90286429150943,0.0753112959910023,1.20400356938638
"C30",-0.0825175630614542,-0.0223626863919972,-0.82798803402885,-0.354118607420197,-0.103207027649955,-0.0862776695519282,-0.306008132017798,0.690434327526552,-0.452724217437522,0.0963726569033408,1.1163931470772,-0.830004261656091,-0.62616347535576,-0.986204739035265,-0.510666552068794,-0.13520823856987,0.00234210693756552,0.515140424244469,-0.540684955204877,-0.0727029371760992,-0.0426357544028167,-0.575807935227313,0.366047968486574,-0.81323764703755,0.106081057616522,-0.66117813218459,-0.356696583506558,-0.0969147622766248,-1.50225558014352,0.770912935430327,-0.297333807903169,1.26802338583983,1.27914026543651,-0.75701056679746,-0.511166007309166,-0.47289025209022,-0.606522175856318,0.131454044406906,0.225556628578033,-0.0945515175535017,0.621975477735357,-0.0660008873266675,-0.369337321810523,-1.06990714772897,-0.106813841106378,0.463443786650369,0.746685408561578,-0.743446861055181,0.0982970726375194,0.219231959535896
"C31",-0.630448218518754,-0.0982183411652768,0.842744140397402,-0.133938924011817,-0.155471882413006,-0.176437903857128,0.771471770558255,0.281449767174837,-0.73704396014754,-0.28867029871136,0.702161701963618,0.344159868643435,-0.502683680854333,-1.07531119184146,0.0103653763107186,-0.0537002999008322,0.620321307562103,0.913066430983698,-1.23874712449027,-0.255442485667346,0.770849494159999,-0.785502045543884,0.614217773544993,-1.17014424982413,1.2413892745055,1.2992306409604,1.01862141190814,-0.479109360660767,-1.03284180653675,-0.0376864061254219,0.821291253196976,0.131143918415271,1.37864967310468,-1.6108077999328,-0.35234207785899,-0.183515236188343,0.11485373101177,-0.43042070052711,0.0565574802280236,-0.330462151672572,0.616464829335289,0.775563133093352,-0.422822673835075,-0.990064590324754,-0.873852088138717,-1.4840620613479,-0.0784413565411834,-0.560674886748842,0.137662741351475,0.322690114461229
